product_name,price_min,price_max,reviews
淨新 平面口罩 一盒50入 醫療級 雙鋼印 醫療口罩 台灣製 醫用口罩 口罩 成人口罩 幼幼口罩 兒童口罩 熊超人,15.0,75.0,"淨新的口罩品質很好，所以買了送好朋友，他們也非常的喜歡。大品牌的口罩價錢也很便宜有好用值得再回購。
（送貨也好快速感恩）"
淨新 平面口罩 一盒50入 醫療級 雙鋼印 醫療口罩 台灣製 醫用口罩 口罩 成人口罩 幼幼口罩 兒童口罩 熊超人,15.0,75.0,淨新口罩品質好，戴起來舒適性很好，長時間戴不會耳朵不適，產品價格實惠，疫情期間每天都要使用的必需品。
淨新 平面口罩 一盒50入 醫療級 雙鋼印 醫療口罩 台灣製 醫用口罩 口罩 成人口罩 幼幼口罩 兒童口罩 熊超人,15.0,75.0,第一次買淨新口罩 除了包裝很完整外盒也很新都沒有壓到每一盒的顏色數量都對， 拆了一個試用也沒有異味， 真是平價好貨 一定要推推！ 下次還會再回購。
淨新 平面口罩 一盒50入 醫療級 雙鋼印 醫療口罩 台灣製 醫用口罩 口罩 成人口罩 幼幼口罩 兒童口罩 熊超人,15.0,75.0,4/15訂購，4/18出貨，4/20萊超商，包裝是厚紙箱，裡面的口罩紙盒無損保護的很好，濕紙巾比平常買的廠牌要小張但較便宜，可是是加厚的沒錯。若有需要會再回購，謝謝老闆^^凈新口罩我戴了，無異味，有厚度，很好沒問題。
淨新 平面口罩 一盒50入 醫療級 雙鋼印 醫療口罩 台灣製 醫用口罩 口罩 成人口罩 幼幼口罩 兒童口罩 熊超人,15.0,75.0,已經是很多次買他們家的口罩了，這次淨新白色的口罩剛好有優惠，就買個六盒先囤著，有更優惠的顏色會再購買。
便捷小包 乾淨衛生 手機屏幕清潔濕巾片,22.0,22.0,"效能:good
品質:good

超快的出貨速度，超讚的商品品質，超讚CP值，超讚的服務品質，之後有機會會再跟買家回購的"
便捷小包 乾淨衛生 手機屏幕清潔濕巾片,22.0,22.0,"效能:手機擦拭片
品質:佳

賣家包裝完整，收到貨品無誤且完整，清潔用，很好用的清潔片，單片包裝，使用方便。"
便捷小包 乾淨衛生 手機屏幕清潔濕巾片,22.0,22.0,"品質:
效能:

貨已收到，謝謝！到貨快速 包裝完整！賣家服務親切又有付打統編的電子發票且商品精美；收到很開心哦！價格也相當親民，下次一定還會再回購！真的很讚！"
便捷小包 乾淨衛生 手機屏幕清潔濕巾片,22.0,22.0,"效能:Type C充電線
品質:可

店家給的充電線沒錯，是我自己沒注意看，我買錯充電線了，為了這個充電線，我還要再買另外一個插頭哈哈。"
便捷小包 乾淨衛生 手機屏幕清潔濕巾片,22.0,22.0,"品質:可
效能:可

收到了！出貨快速、商品包裝良好、品質優良、有需要會再回購、謝謝您(◍•ᴗ•◍)"
便捷小包 乾淨衛生 手機屏幕清潔濕巾片,22.0,22.0,外包裝完整無損、商品也完整無缺損、出貨速度算可接受、因為尚未使用所以不知道效果如何、若是好用效果好會再回購的。贈品還要寫評價喔⋯⋯
手提牛皮紙袋 牛皮紙袋 購物袋 禮品袋 紙袋 袋子 手提袋 收納袋 文具袋 禮物袋 送禮紙袋 包裝袋60174,3.0,11.0,"品質:很棒
和圖片相符:是的

收到商品囉，店家的商品真的很好哦，品質也超棒的，價格很合理，是不可多得的好賣家哦，真的很謝謝你們啦。"
手提牛皮紙袋 牛皮紙袋 購物袋 禮品袋 紙袋 袋子 手提袋 收納袋 文具袋 禮物袋 送禮紙袋 包裝袋60174,3.0,11.0,"品質:優質
和圖片相符:相符

質量非常好,與賣家描述的完全一致, 真的很喜歡,完全超出期望值,發貨速
 度非常快,包裝非常仔細、嚴實,物流公司服務態度很好,運送速度很快,很滿意的一次購物質量很好, 希望更多的朋友信賴. 店主態度特好, 我會再次光顧的好賣家"
手提牛皮紙袋 牛皮紙袋 購物袋 禮品袋 紙袋 袋子 手提袋 收納袋 文具袋 禮物袋 送禮紙袋 包裝袋60174,3.0,11.0,"品質:超好
和圖片相符:超讚

好棒的紙袋喔，第一次在這裡買，好便宜，而且賣家出貨超快，回覆率也超快，超級好的賣家，品質很好很好～大推大推～買起來"
手提牛皮紙袋 牛皮紙袋 購物袋 禮品袋 紙袋 袋子 手提袋 收納袋 文具袋 禮物袋 送禮紙袋 包裝袋60174,3.0,11.0,"品質:會有數個有皺摺的袋子，其餘都正常，但看在價錢便宜上，尚可接受，完美主義者要避免下訂
和圖片相符:部分有皺摺，其餘相符"
手提牛皮紙袋 牛皮紙袋 購物袋 禮品袋 紙袋 袋子 手提袋 收納袋 文具袋 禮物袋 送禮紙袋 包裝袋60174,3.0,11.0,出貨速度普通，商品都到齊了，但是感覺像用丟的....，有些東西包裝很髒，但不會影響到使用，只是美觀不好，希望出貨前可以檢查，但價格真的都很便宜
手提牛皮紙袋 牛皮紙袋 購物袋 禮品袋 紙袋 袋子 手提袋 收納袋 文具袋 禮物袋 送禮紙袋 包裝袋60174,3.0,11.0,"厚磅牛皮紙，硬挺的袋子，價格實惠，紙袋上貼的商品標籤容易撕掉，不會弄傷紙面，可以放心選購，唯少量紙面有幾個不均色的小點，稍稍影響品質，但因價格不貴不影響使用，且數量不多，買家可以自行考量選購！
聊聊沒有回應，有點傷心，還好商品壓線送達，心臟要有點大顆！
商品還是不錯的，店家有即時回應消費者的話，一定會更棒的！"
台灣現貨納米雙面膠 納米泡泡膠 奈米膠泡泡 吹泡泡納米膠 納米膠捏捏 納米泡泡球 奈米雙面膠 無痕雙面膠 雙面膠,15.0,75.0,"和圖片相符:相符

之前向另一位賣家訂購同樣商品，等了快3週都還沒有出貨，客服回應也是一拖再拖。幸好受不了退貨改訂這家，結果出貨超級快速的，真棒  
今天收到就先試吹一個，買的是1mm厚度的，還蠻容易吹的，就是雙面膠的油紙較難拆除。用一般的速乾筆或奇異筆就可以上面畫圖了，這點倒是不錯。值得推薦的賣家"
台灣現貨納米雙面膠 納米泡泡膠 奈米膠泡泡 吹泡泡納米膠 納米膠捏捏 納米泡泡球 奈米雙面膠 無痕雙面膠 雙面膠,15.0,75.0,文具高顏值，送貨速度快，可用統編開發票報帳方便，奈米膠失敗很多次，收尾容易漏氣就毀了5個以上沒一次成功的
台灣現貨納米雙面膠 納米泡泡膠 奈米膠泡泡 吹泡泡納米膠 納米膠捏捏 納米泡泡球 奈米雙面膠 無痕雙面膠 雙面膠,15.0,75.0,"效能:ok
和圖片相符:相符
品質:ok

賣家出貨速度快，包裝仔細，商品Cp值高，最近流行吹奈米泡泡，買給小朋友體驗，他玩的很開心，推薦給大家。"
台灣現貨納米雙面膠 納米泡泡膠 奈米膠泡泡 吹泡泡納米膠 納米膠捏捏 納米泡泡球 奈米雙面膠 無痕雙面膠 雙面膠,15.0,75.0,"效能:
品質:
和圖片相符:一樣

好好玩的奈米膠，小朋友竟然可以玩了一下午都不會吵大人就像吃到好吃零嘴一口接一口停不下來，所以很快一捲就被玩完了，建議可以多買幾捲備著"
台灣現貨納米雙面膠 納米泡泡膠 奈米膠泡泡 吹泡泡納米膠 納米膠捏捏 納米泡泡球 奈米雙面膠 無痕雙面膠 雙面膠,15.0,75.0,"效能:還沒用
品質:還不錯
和圖片相符:相符

第一次看到這種東西，感覺很有意思！有時間和小朋友一起做！"
台灣現貨納米雙面膠 納米泡泡膠 奈米膠泡泡 吹泡泡納米膠 納米膠捏捏 納米泡泡球 奈米雙面膠 無痕雙面膠 雙面膠,15.0,75.0,"本來下單別家等好久都不出貨
小孩等的好心急
換了這家很快出貨
一直都很懷疑所謂的奈米膠是不是跟影片一樣這樣神奇
小孩收到玩的很開心"
附發票 現貨 淨新兒童立體口罩 淨新口罩  口罩台灣製/兒童立體口罩/兒童口罩,35.0,149.0,"淨新的口罩品質很好，賣家出貨超快速，這次買立體加大的款式老公戴的很滿意，非常好戴，臉比較大的人可以買這款。
小朋友款的一定要選鼻梁有壓條的，才不容易鼻子露出來。尤其在學校最近流感很多，口罩還是要戴好！"
附發票 現貨 淨新兒童立體口罩 淨新口罩  口罩台灣製/兒童立體口罩/兒童口罩,35.0,149.0,已多次回購，這次只有一盒，賣家破壞袋寄出，拆盒，貨品齊全整潔，紙盒沒有摺痕。最重要的是寄貨迅速，好像三天內就到貨。
附發票 現貨 淨新兒童立體口罩 淨新口罩  口罩台灣製/兒童立體口罩/兒童口罩,35.0,149.0,"講真的幾天前訂貨，臨近過年不敢奢求年前收到貨，但又希望年前能收到，因為年初二大夥回爸媽家餐敘，可以送給尚未謀面才5個月的小外甥，一整個就是開心

2/13更新：這女娃5個月，戴這尺寸是非常適合的，提供給大家參考"
附發票 現貨 淨新兒童立體口罩 淨新口罩  口罩台灣製/兒童立體口罩/兒童口罩,35.0,149.0,終於有超幼口罩，一直都是在這賣場買口罩，之前都買姊姊的，現在換買妹妹的，1歲寶寶戴起來很剛好，而且超可愛呢！都有雙綱印喔～
附發票 現貨 淨新兒童立體口罩 淨新口罩  口罩台灣製/兒童立體口罩/兒童口罩,35.0,149.0,已經多次回購，用乾淨紙箱，包裝完善，貨品齊全整潔。最重要的是寄貨迅速，好像三天內就到貨，一定會繼續回購～
附發票 現貨 淨新兒童立體口罩 淨新口罩  口罩台灣製/兒童立體口罩/兒童口罩,35.0,149.0,小孩試戴了一個車車圖案，非常好，比原本買的2-5歲還更適合，有附上發票，很有誠信的賣家，網頁上的尺寸說明很讚，讓媽媽準確測量選購
超吸水開纖擦拭抹布 加厚抹布 吸水抹布 30x30cm 40x40cm  纖維抹布 抹布  廚房抹布 居家擦拭巾,9.0,18.0,"感謝購買支持，非常優質買家*\(^o^)/*

本店亦有維修、耗材後續服務

很高興為您服務

事事順心、萬事如意

財源滾滾來 祝您發大財

關注賣場可享折扣禮及最新商品資訊

關注我的賣場:shopee.tw/f1989f"
超吸水開纖擦拭抹布 加厚抹布 吸水抹布 30x30cm 40x40cm  纖維抹布 抹布  廚房抹布 居家擦拭巾,9.0,18.0,"效能:
品質:

很不錯的賣家，賣家出貨速度快，商品包裝完整很有心，cp值高，品項正確，有機會會在回購"
超吸水開纖擦拭抹布 加厚抹布 吸水抹布 30x30cm 40x40cm  纖維抹布 抹布  廚房抹布 居家擦拭巾,9.0,18.0,"效能:不錯
品質:不錯

第一次購買，覺得cp值很高，抹布大條也蠻厚的，海綿也便宜，出貨速度很快，有機會會回購！"
超吸水開纖擦拭抹布 加厚抹布 吸水抹布 30x30cm 40x40cm  纖維抹布 抹布  廚房抹布 居家擦拭巾,9.0,18.0,"效能:居家皆可使用
品質:可以

看評價下單，厚度適中，質感也不錯。買來用於汽車，廚房，有機會再回購。"
超吸水開纖擦拭抹布 加厚抹布 吸水抹布 30x30cm 40x40cm  纖維抹布 抹布  廚房抹布 居家擦拭巾,9.0,18.0,"品質:良好
效能:佳

第一次購買，包裝完整，抹布質感都很好，遇水第一次稍微會褪色，但後續使用沒有再發生，也不影響使用，有需要會再回購。"
超吸水開纖擦拭抹布 加厚抹布 吸水抹布 30x30cm 40x40cm  纖維抹布 抹布  廚房抹布 居家擦拭巾,9.0,18.0,產品包裝完好無破損，商品優，西匹值高！拆封之後馬上試用，老婆在廚房像瘋了一樣的大喊好用……真的物超所值~需要的話，一定會再回購
現貨速出吸管防塵套 SGS 吸管套 造型吸管帽 冰壩杯 防塵套 吸管塞 良杯 環保吸管 玻璃吸管 不鏽鋼吸管 矽膠,15.0,75.0,"已經回購第三次了～賣家服務很讚～人很好～
商品品質也很好
CP值很高～～～
保護措施也都做得很足～不用怕摔壞！
這次多買了防塵套～小的是送的～
兩個都好可愛️不用擔心細菌灰塵會跑進去了～
有機會一定會再次回購！！！"
現貨速出吸管防塵套 SGS 吸管套 造型吸管帽 冰壩杯 防塵套 吸管塞 良杯 環保吸管 玻璃吸管 不鏽鋼吸管 矽膠,15.0,75.0,"買了3種尺寸用的吸管帽，最喜歡彩虹雲，造型可愛，但是不實用，口徑太小了。 

白色雲朵最好，口徑最大15mm，其實吸管帽使用的時候帽子不能太緊，不然整個吸管被拉出來就搞笑了。  

黑貓手掌應該還OK啦，買一送一，划算喔。 

不過我不會給小朋友使用，材質上還是要考量的，畢竟套在吸管口的。

不過整體上還是很喜歡它們，造型可愛，價格又划算，又很漂亮，這是第二次購買了，很好很不錯唷。"
現貨速出吸管防塵套 SGS 吸管套 造型吸管帽 冰壩杯 防塵套 吸管塞 良杯 環保吸管 玻璃吸管 不鏽鋼吸管 矽膠,15.0,75.0,實體超可愛的，南瓜貓會稍微擠壓一下才放得下收納盒，不過畢竟收納盒是多送的，所以影響不大，送的是玻璃吸管也不錯，有機會還會再回購。
現貨速出吸管防塵套 SGS 吸管套 造型吸管帽 冰壩杯 防塵套 吸管塞 良杯 環保吸管 玻璃吸管 不鏽鋼吸管 矽膠,15.0,75.0,"效能:好
品質:好
和圖片相符:相符

其中一張照片，右邊那一根是送的玻璃吸管￼，玻璃有點薄呀自己買是有厚度的品質還不錯！
吸管套我買粉豬跟狐狸，這兩個實際套在8mm的吸管都超緊～
賣家出貨快速，但蝦皮的物流比較慢，所以還是等了一星期左右，有急用的話建議超商取件比較快( ´▽｀)"
現貨速出吸管防塵套 SGS 吸管套 造型吸管帽 冰壩杯 防塵套 吸管塞 良杯 環保吸管 玻璃吸管 不鏽鋼吸管 矽膠,15.0,75.0,"效能:無
品質:相符
和圖片相符:相符

很值🉐️推薦的好賣家，出貨速度也很快品質也不錯，有問題也能快速回覆。有需要會在回購。"
現貨速出吸管防塵套 SGS 吸管套 造型吸管帽 冰壩杯 防塵套 吸管塞 良杯 環保吸管 玻璃吸管 不鏽鋼吸管 矽膠,15.0,75.0,"出貨快速
良好包裝保護商品
商品實體與展示照一樣
商品質地優良
賣場額外贈送2支海綿刷、一支玻璃造型吸管
整體而言超讚服務！謝謝"
台灣出貨 現貨+電子發票可重覆使用 專利加厚款 太力正品 免抽氣按壓式真空壓縮袋  衣服棉被收納袋 壓縮袋 寶來小舖,22.0,68.0,"品質:優
和圖片相符:一樣
效能:真空抽風

吸力很大，線沒有很長還能接受，我用別的袋子也可以吸，有一個塑膠圓頭不能搞丟！那個才能吸引空氣！謝謝賣家出貨快速！很開心能收到這麼棒的東西！有機會還會購買"
台灣出貨 現貨+電子發票可重覆使用 專利加厚款 太力正品 免抽氣按壓式真空壓縮袋  衣服棉被收納袋 壓縮袋 寶來小舖,22.0,68.0,上次在他處購買的真空伸縮袋，結果沒有效果，所以很怕又踩雷，收到貨立馬試用，效果很好，可以手壓也可用吸塵器抽取，日後有需要會再回購
台灣出貨 現貨+電子發票可重覆使用 專利加厚款 太力正品 免抽氣按壓式真空壓縮袋  衣服棉被收納袋 壓縮袋 寶來小舖,22.0,68.0,出貨時間很快老闆很有效率，產品包裝的很完整且產品實體質感佳無瑕疵，之後有需要一定會在來本店回購產品的
台灣出貨 現貨+電子發票可重覆使用 專利加厚款 太力正品 免抽氣按壓式真空壓縮袋  衣服棉被收納袋 壓縮袋 寶來小舖,22.0,68.0,"大號塞毛茸茸的睡衣三件差不多 還可以折起來塞進櫃子
省了很多空間，賣家處理速度也算是很不錯可能比較慢，有固定上班時間，但確認商品有問題以後馬上就同意退款！其他商品都很好抽真空的機器聲音比較大，可能算是一般吸塵器的大聲那樣子～一個特大我可以塞大概三件毛毯、一些秋天外套
大號衣架大概5件秋天外套、特大號我塞了一件毛衣兩件羽絨服一件中間偏厚的外套
實質可以塞的空間很大用兩個特大就把我跟我男友冬季服裝整理好了"
台灣出貨 現貨+電子發票可重覆使用 專利加厚款 太力正品 免抽氣按壓式真空壓縮袋  衣服棉被收納袋 壓縮袋 寶來小舖,22.0,68.0,雙11免運隨便買買，結果意外的好用，單人乳膠床墊輕輕鬆鬆就壓縮成50×40×15cm，以後露營不用睡充氣床了，真是意外的驚喜。
台灣出貨 現貨+電子發票可重覆使用 專利加厚款 太力正品 免抽氣按壓式真空壓縮袋  衣服棉被收納袋 壓縮袋 寶來小舖,22.0,68.0,效果還不錯，加減湊合著用，被單、毛毯、床單能儘量攤平至整個袋子最好，不要有太多突出部份，可以用捲的方式來進行排氣
iSlippers簡約純色皮質室內拖鞋 /任選A區 [台灣犀利趴] 6雙$450,79.0,79.0,"我平常球鞋穿26.5公分的,穿XL的剛好不卡腳，如果腳偏肉腳偏寬的要再買大一點，拖鞋縫線都可以，鞋底也黏很緊沒分離，顏色很喜歡，走路不會有噪音。"
iSlippers簡約純色皮質室內拖鞋 /任選A區 [台灣犀利趴] 6雙$450,79.0,79.0,"出貨速度超快觀望這個牌子很久了，沒想到剛好遇到折扣優惠，實在是太划算了
打開包裹一看，真的覺得自己買對了
穿起來很舒服，底部有一點厚度、久走腳不會痛
看很多評價說有味道，我自己倒覺得還好，可接受範圍
拖鞋質感很好♥️♥️♥️"
iSlippers簡約純色皮質室內拖鞋 /任選A區 [台灣犀利趴] 6雙$450,79.0,79.0,包裝良好，質感不錯，但部份顏色爵士咖、亞麻米和想像有些落差，在可接受範圍內
iSlippers簡約純色皮質室內拖鞋 /任選A區 [台灣犀利趴] 6雙$450,79.0,79.0,"適合場合:居家有脫鞋地場所.浴室.廚房等都非常適合...
CP值:高高雅好看...
適合搭配:居家休閒服或睡衣褲..."
iSlippers簡約純色皮質室內拖鞋 /任選A區 [台灣犀利趴] 6雙$450,79.0,79.0,鞋子尺寸有點大但不影響，以這價格來說很划算，建議先擦拭後再穿，不然腳底容易打滑，擦過後就沒這個問題。
iSlippers簡約純色皮質室內拖鞋 /任選A區 [台灣犀利趴] 6雙$450,79.0,79.0,"賣家從收單到發貨流程順暢，讓我來得及在過年時穿新的室內鞋～真是太好了！
商品有用紙箱包裝，清點數量及型號皆正確
穿起來整體感覺還算舒適
現品與線上選購時的照片及說明幾乎相符
有柔軟適中的鞋底，所以行走中沒有啪啪聲
改天有需要時會再考慮購買
建議成年男性如果買XL應該會較為OK"
淨新3D細耳一般、加大 成人超立體口罩 3D立體口罩 細耳 50入/盒 醫用口罩 台灣製 成人口罩 超立體 耳帶式,35.0,149.0,成人的尺寸是適合女生和男生小臉適用，看起來還是瘦臉的，第一次訂購，包裝完整，寄貨快速，有需要會再回購！謝謝
淨新3D細耳一般、加大 成人超立體口罩 3D立體口罩 細耳 50入/盒 醫用口罩 台灣製 成人口罩 超立體 耳帶式,35.0,149.0,送貨速度還好，外殼紙箱有破損，但還好內容物沒有影響到，不知道是貨運還是包裝時壓破。會給五星，但希望之後購買不要再出問題。
淨新3D細耳一般、加大 成人超立體口罩 3D立體口罩 細耳 50入/盒 醫用口罩 台灣製 成人口罩 超立體 耳帶式,35.0,149.0,出貨蠻快的，服務優良，態度積極親切，口罩選擇很多，價格不貴，立體口罩很好戴，顏色無色差，很美的可可色，戴起來臉型很好看
淨新3D細耳一般、加大 成人超立體口罩 3D立體口罩 細耳 50入/盒 醫用口罩 台灣製 成人口罩 超立體 耳帶式,35.0,149.0,口罩收到了～品質沒話說 之前就有訂過了 品質還是不錯非常感謝 剛好又沒口罩了 來的剛剛好 非常感謝賣家 謝謝
淨新3D細耳一般、加大 成人超立體口罩 3D立體口罩 細耳 50入/盒 醫用口罩 台灣製 成人口罩 超立體 耳帶式,35.0,149.0,"出貨速度快，價格優惠，商品品質好，值得賴的賣家
服務態度好 解說詳細
謝謝老闆細心解說商品
細心解說 商品完整
使用中 後續沒有問題會推薦朋友
老闆人很熱心 解說十分詳細有機會會回購的"
淨新3D細耳一般、加大 成人超立體口罩 3D立體口罩 細耳 50入/盒 醫用口罩 台灣製 成人口罩 超立體 耳帶式,35.0,149.0,優質賣家 品質良善 吾心甚慰 廣宣買家 商號頗眾 為此可參 數量無誤 性價比高 價格實惠 包裝完整 誠信商譽 今令周知 若見此文 可予下單
北歐餐具 歐風餐具 環保餐具 三件套餐具 304不鏽鋼 餐具 叉子 湯匙 筷子 餐刀 金屬餐具 精品餐具 葡萄牙風餐具組,10.0,45.0,"和圖片相符:餐具和圖片一模一樣、顏色鮮豔、沒有任何色差問題、我非常喜歡
品質:品質良好、出貨速度快、我非常滿意
效能:攜帶真的很方便、又環保♻️、款式也非常喜歡"
北歐餐具 歐風餐具 環保餐具 三件套餐具 304不鏽鋼 餐具 叉子 湯匙 筷子 餐刀 金屬餐具 精品餐具 葡萄牙風餐具組,10.0,45.0,"品質:好
和圖片相符:符合
效能:優

以前，就海外訂購過 這款餐具組合送人，現在 價格優惠多了，而且 品質不變，感謝賣家 量少 亦肯出貨。"
北歐餐具 歐風餐具 環保餐具 三件套餐具 304不鏽鋼 餐具 叉子 湯匙 筷子 餐刀 金屬餐具 精品餐具 葡萄牙風餐具組,10.0,45.0,"身為客家人要買東西前比較了很多賣場，這裡的東西是最划算的！
寄來的商品包裝良好，而且也很有質感，會繼續回購的！"
北歐餐具 歐風餐具 環保餐具 三件套餐具 304不鏽鋼 餐具 叉子 湯匙 筷子 餐刀 金屬餐具 精品餐具 葡萄牙風餐具組,10.0,45.0,"和圖片相符:相符
效能:好
品質:好

蓋子破了，其它都還好
餐具顏值很好看
粉金粉金的很漂亮"
北歐餐具 歐風餐具 環保餐具 三件套餐具 304不鏽鋼 餐具 叉子 湯匙 筷子 餐刀 金屬餐具 精品餐具 葡萄牙風餐具組,10.0,45.0,"效能:讚
品質:讚
和圖片相符:讚

讚！讚！讚！
大推！
商品超優！賣家也超優！
有需要還會回購唷！"
北歐餐具 歐風餐具 環保餐具 三件套餐具 304不鏽鋼 餐具 叉子 湯匙 筷子 餐刀 金屬餐具 精品餐具 葡萄牙風餐具組,10.0,45.0,"效能:佳
品質:優
和圖片相符:符合

之前，就買過這款餐具組，送人得體大方，質感cp質佳。
價格很公道，賣家也親切，給讚！"
超低價寵物地墊 加厚寵物拼接地墊 寵物防滑地墊 免膠地墊 可裁剪地墊 止滑地墊 無黏膠地墊 防滑墊 居家地墊 貓地墊,11.0,19.0,"和圖片相符:顏色很好看
品質:很棒

收到貨整個很滿意，鋪上去後很有高級飯店的感覺，很少會留言評價，但真的超級滿意，好像買的太少要再加購"
超低價寵物地墊 加厚寵物拼接地墊 寵物防滑地墊 免膠地墊 可裁剪地墊 止滑地墊 無黏膠地墊 防滑墊 居家地墊 貓地墊,11.0,19.0,"和圖片相符:一樣
品質:佳

台北濕濕冷冷，地墊來的正好，冰冷的磁磚都不冷了，希望我家老貓有感受到溫暖！感謝賣家出貨很快速！之後有需要一定會再回購。"
超低價寵物地墊 加厚寵物拼接地墊 寵物防滑地墊 免膠地墊 可裁剪地墊 止滑地墊 無黏膠地墊 防滑墊 居家地墊 貓地墊,11.0,19.0,"和圖片相符:可
品質:可

價格便宜，寄貨快束，2顏色搭起來挺漂亮，包裝完善，再搭免運卷使用非常滑算，有需要的會回購"
超低價寵物地墊 加厚寵物拼接地墊 寵物防滑地墊 免膠地墊 可裁剪地墊 止滑地墊 無黏膠地墊 防滑墊 居家地墊 貓地墊,11.0,19.0,"和圖片相符:顏色比想像深一點，不過品相還不錯。
品質:摸起來手感不錯，這個價格真的很超值。

賣家出貨快，包裝仔細。"
超低價寵物地墊 加厚寵物拼接地墊 寵物防滑地墊 免膠地墊 可裁剪地墊 止滑地墊 無黏膠地墊 防滑墊 居家地墊 貓地墊,11.0,19.0,"和圖片相符:相符
品質:佳

使用起來方便，配色多，鋪完後狗狗就馬上上去滾了，打開包裝後一點異味也沒有，CP值很棒"
超低價寵物地墊 加厚寵物拼接地墊 寵物防滑地墊 免膠地墊 可裁剪地墊 止滑地墊 無黏膠地墊 防滑墊 居家地墊 貓地墊,11.0,19.0,厚度蠻厚的，黏性也比想像中黏，。假設家裡狗狗會定點大小便，拿來貼地板當止滑真的cp值滿高。但大型犬跑比較快還是會有稍微滑壘XD還有一個缺點就是夏天會太熱～
現貨雙面膠 無痕網格雙面膠 雙面膠帶 透明膠帶 無痕雙面膠 無痕膠帶 網格雙面膠 強力雙面膠 超黏雙面膠 膠帶,10.0,45.0,"品質:不錯
效能:黏貼不留殘膠
和圖片相符:相符

第一次購買這款膠帶，雖然還沒使用，但是看評價是不錯的，我想應該很好用。"
現貨雙面膠 無痕網格雙面膠 雙面膠帶 透明膠帶 無痕雙面膠 無痕膠帶 網格雙面膠 強力雙面膠 超黏雙面膠 膠帶,10.0,45.0,"效能:不知道
品質:不清楚
和圖片相符:不明白

東西送來都還沒有用，也不知道好不好？
真的不知道好不好？我也沒有把握好不好？
所以不敢跟你們講到底好不好？
以免不好，用說好。
騙了別人也不好。
也許好用又真的好用，可是大家去嘗試，因為很便宜。￼"
現貨雙面膠 無痕網格雙面膠 雙面膠帶 透明膠帶 無痕雙面膠 無痕膠帶 網格雙面膠 強力雙面膠 超黏雙面膠 膠帶,10.0,45.0,"效能:還沒有開始使用
品質:看起來蠻不錯的
和圖片相符:是

到貨迅速，實品與照片相符合，我先充飽電再使用看看，若不錯的話，還要再回購。"
現貨雙面膠 無痕網格雙面膠 雙面膠帶 透明膠帶 無痕雙面膠 無痕膠帶 網格雙面膠 強力雙面膠 超黏雙面膠 膠帶,10.0,45.0,"效能:ok
品質:ok
和圖片相符:ok

產品包裝妥善，收貨無損壞。產品價格優惠。產品使用簡單方式，有味道，但可接受，黏度不錯，正實驗看看有沒有效^_^"
現貨雙面膠 無痕網格雙面膠 雙面膠帶 透明膠帶 無痕雙面膠 無痕膠帶 網格雙面膠 強力雙面膠 超黏雙面膠 膠帶,10.0,45.0,"效能:雙面膠
品質:紙
和圖片相符:是

尚未實際使用，但有剪一段來黏延長線座，目前尚未掉落，使用上無異狀，會推薦大家價格經濟又實惠"
現貨雙面膠 無痕網格雙面膠 雙面膠帶 透明膠帶 無痕雙面膠 無痕膠帶 網格雙面膠 強力雙面膠 超黏雙面膠 膠帶,10.0,45.0,"效能:摸起來黏度高，還沒實際用
品質:優質
和圖片相符:一樣

出貨效率快，還沒用過，摸是黏度夠，希望使用後不會失望"
zmzm6202VIP售後專屬卡 鑒賞期 補差價專用,1.0,1.0,"品質:優質

寶貝真心不錯，與圖片相符，沒有任何差異，真的是物超所值，物美價廉啊。質量很好，下次還會再關顧！物流很給力，好評！發貨快價效比高，給滿分好評！"
zmzm6202VIP售後專屬卡 鑒賞期 補差價專用,1.0,1.0,超讚的出貨速度，超讚的商品品質，超讚的CP值，可以再回購哦！跟賣家敘还完全一樣。包裝的很完整。下次有 機會 再跟賣家購買 ，賣家出貨速度很快，正是我要的貨物與貨品等。商品質量很好，物超所值。值得信賴的好賣家呦
zmzm6202VIP售後專屬卡 鑒賞期 補差價專用,1.0,1.0,"包裝的盒子雖然稍有擠壓，但不影響產品本身。
眼鏡非常輕巧好戴，眼鏡架不易折斷且防滑設計非常嚴謹，不易掉落。

超讚的商品，絕對會再回購。"
zmzm6202VIP售後專屬卡 鑒賞期 補差價專用,1.0,1.0,物超所值，美觀又做工精緻。在小北買的塑膠眼鏡一年壓壞三副，而且價格從150漲到165，早該上蝦皮選購了。哈哈
zmzm6202VIP售後專屬卡 鑒賞期 補差價專用,1.0,1.0,經常網購，總有大量的包裹收，有很多的評語要寫！ 但是，總是寫評語花掉了我大量的時間和精力！ 所以在一段時間裡，我總是不去評價或者隨便寫寫！ 但是，我又總是覺得好像有點對不住那些辛苦工作的賣家客服、倉管、老闆。 於是我寫下了一小段話，給我覺得能拿到我五星好評的賣家的寶貝評價裡面以示感謝和尊敬！ 寶貝是性價比很高的，我每次都會先試用再評價的，雖然寶貝不一定是最好的，但在同等的價位裡面絕對是表現最棒的。
zmzm6202VIP售後專屬卡 鑒賞期 補差價專用,1.0,1.0,"品質:可

實品是薄的不會厚重，不知道效果如何，買來除了切菜用還有一雙要砍樹枝用，砍小樹枝常被刺手希望這個可以防刺，謝謝賣家"
